transaction_amount,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,Amount_to_Avg_Ratio,Intrusion_Score,Is_New_Account,intrusion_score,ratio_monto_vs_promedio,riesgo_compuesto_ip,transaction_type_Transfer,transaction_type_Withdrawal,payment_mode_NetBanking,payment_mode_UPI,payment_mode_Wallet,device_type_Web,device_type_iOS,device_location_Chennai,device_location_Delhi,device_location_Hyderabad,device_location_Mumbai,categoria_antiguedad_Menor_1_ano,categoria_antiguedad_1_a_2_anos,categoria_antiguedad_Veterana_gt_2anos,momento_del_dia_Manana,momento_del_dia_Tarde,momento_del_dia_Noche
3895.12,107.0,21.0,4.0,4643.82,0.0,0.209,3.0,0.0,0.8387749740515352,7.0,0.0,7.0,0.8385943911712402,1.045,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3825.4,1520.0,9.0,0.0,10668.81,1.0,0.212,8.0,0.0,0.3585592020103461,8.0,0.0,8.0,0.3585255969881376,0.212,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
47573.59,105.0,18.0,3.0,13970.3,0.0,0.338,5.0,0.0,3.4053377522315196,8.0,0.0,8.0,3.4050940141575943,1.352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14899.67,1958.0,7.0,1.0,24261.15,0.0,0.504,9.0,0.0,0.6141370050471638,10.0,0.0,10.0,0.6141116924922152,1.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4648.75,1505.0,12.0,1.0,23260.74,0.0,0.584,4.0,1.0,0.19985391694331306,5.0,0.0,5.0,0.19984532541417793,1.168,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29972.28,55.0,8.0,2.0,27687.72,0.0,0.325,5.0,0.0,1.082511669433236,7.0,0.0,7.0,1.0824725736689886,0.9750000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31201.26,899.0,17.0,4.0,25757.21,1.0,0.357,1.0,0.0,1.2113602366094776,5.0,0.0,5.0,1.2113132084877016,1.785,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32442.82,40.0,3.0,4.0,13219.9,0.0,0.014,3.0,0.0,2.454089667849227,7.0,0.0,7.0,2.453904045866772,0.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13406.73,417.0,7.0,1.0,668.78,0.0,0.002,4.0,0.0,20.046547444600616,5.0,0.0,5.0,20.016617396757145,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
804.78,1408.0,4.0,2.0,7174.03,0.0,0.907,9.0,0.0,0.11217962567761774,11.0,0.0,11.0,0.1121639909519542,2.721,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48252.52,1415.0,5.0,4.0,18340.63,0.0,0.014,8.0,0.0,2.6309085347667986,12.0,0.0,12.0,2.6307650955776554,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12582.11,1944.0,19.0,4.0,15094.68,0.0,0.033,2.0,0.0,0.8335459910379022,6.0,0.0,6.0,0.8334907735193116,0.165,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33817.51,725.0,4.0,2.0,7280.79,0.0,0.206,6.0,1.0,4.6447583297966295,8.0,0.0,8.0,4.64412047037885,0.618,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35346.16,1693.0,0.0,3.0,4034.82,0.0,0.743,4.0,0.0,8.76028174738898,7.0,0.0,7.0,8.758111114965484,2.972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30519.87,653.0,18.0,1.0,6558.76,0.0,0.679,5.0,0.0,4.653298794284285,6.0,0.0,6.0,4.652589424003317,1.358,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
15679.72,707.0,3.0,4.0,7866.37,0.0,0.647,9.0,0.0,1.9932599153103654,13.0,0.0,13.0,1.9930065574645657,3.2350000000000003,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13591.26,982.0,0.0,3.0,26031.99,0.0,0.575,4.0,0.0,0.5220983874071863,7.0,0.0,7.0,0.522078332147018,2.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
29903.53,710.0,18.0,3.0,21336.83,0.0,0.202,5.0,0.0,1.4014982544267351,8.0,0.0,8.0,1.4014325730404635,0.808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43311.48,1522.0,3.0,3.0,16614.74,0.0,0.398,7.0,0.0,2.606810579040057,10.0,0.0,10.0,2.6066536910182756,1.592,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47339.35,1672.0,13.0,3.0,726.14,0.0,0.478,7.0,0.0,65.19314457267194,10.0,0.0,10.0,65.10348763649365,1.912,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5339.99,885.0,13.0,0.0,24653.77,0.0,0.582,6.0,0.0,0.21659932740509868,6.0,0.0,6.0,0.2165905421141629,0.582,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7783.69,915.0,8.0,0.0,16618.66,0.0,0.198,3.0,1.0,0.4683704943719891,3.0,0.0,3.0,0.46834231265862236,0.198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
47239.58,818.0,18.0,2.0,18857.48,1.0,0.729,1.0,0.0,2.505084454550661,3.0,0.0,3.0,2.5049516185821976,2.187,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36839.93,1342.0,10.0,1.0,2062.84,0.0,0.309,9.0,0.0,17.85884023966958,10.0,0.0,10.0,17.850187030002324,0.618,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
44155.54,608.0,15.0,2.0,24464.02,0.0,0.66,6.0,0.0,1.8049175891779028,8.0,0.0,8.0,1.8048438137389629,1.98,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10171.5,976.0,18.0,0.0,24977.64,1.0,0.514,3.0,0.0,0.4072242213435697,3.0,0.0,3.0,0.40720791844551985,0.514,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29399.91,642.0,3.0,2.0,26511.93,0.0,0.592,1.0,1.0,1.1089313377034413,3.0,0.0,3.0,1.108889511645827,1.7759999999999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
35071.92,1877.0,8.0,2.0,15889.88,0.0,0.413,6.0,0.0,2.2071859573514714,8.0,0.0,8.0,2.207047060955718,1.2389999999999999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
34021.59,1849.0,16.0,3.0,11881.93,0.0,0.445,3.0,0.0,2.8633050354614102,6.0,0.0,6.0,2.8630640759475985,1.78,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20437.18,1944.0,14.0,4.0,2284.09,0.0,0.868,1.0,1.0,8.947624655771007,5.0,0.0,5.0,8.943709000520768,4.34,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
818.97,144.0,7.0,0.0,5897.16,0.0,0.476,5.0,0.0,0.13887532303685166,5.0,0.0,5.0,0.13885177750349262,0.476,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
29167.16,337.0,12.0,0.0,6844.51,0.0,0.794,1.0,0.0,4.261394898977429,1.0,0.0,1.0,4.260772389493259,0.794,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
12692.42,208.0,0.0,2.0,1974.43,0.0,0.395,3.0,0.0,6.428397056365634,5.0,0.0,5.0,6.425142880284293,1.185,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22540.2,692.0,1.0,4.0,4715.82,0.0,0.701,3.0,0.0,4.779698970698628,7.0,0.0,7.0,4.778685639901459,3.505,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47881.17,1293.0,9.0,2.0,26615.43,1.0,0.233,6.0,0.0,1.7990004294501347,8.0,0.0,8.0,1.7989328396032074,0.6990000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19981.81,133.0,20.0,1.0,16407.54,0.0,0.917,4.0,0.0,1.2178431379719323,5.0,0.0,5.0,1.2177689178927558,1.834,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
41998.09,763.0,12.0,0.0,22958.29,0.0,0.967,8.0,1.0,1.8293213475393852,8.0,0.0,8.0,1.8292416708007955,0.967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9467.6,1980.0,10.0,3.0,8323.21,0.0,0.901,3.0,0.0,1.137493827501649,6.0,0.0,6.0,1.1373571786391743,3.604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
33639.4,1616.0,13.0,3.0,4124.48,0.0,0.346,8.0,0.0,8.156034215222284,11.0,0.0,11.0,8.15405722485626,1.384,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
48851.5,391.0,15.0,3.0,11260.29,0.0,0.276,7.0,0.0,4.338387377234511,10.0,0.0,10.0,4.338002129418565,1.104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5139.56,1540.0,5.0,0.0,23810.26,1.0,0.182,2.0,0.0,0.21585484576816888,2.0,0.0,2.0,0.2158457805256841,0.182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
465.58,580.0,1.0,0.0,8990.21,0.0,0.873,8.0,0.0,0.0517874443422345,8.0,0.0,8.0,0.05178168455636116,0.873,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21707.46,1142.0,4.0,3.0,6215.59,0.0,0.119,1.0,0.0,3.492421475676484,4.0,0.0,4.0,3.491859685132846,0.476,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4676.64,1074.0,18.0,0.0,769.67,0.0,0.642,9.0,1.0,6.076162511206102,9.0,0.0,9.0,6.068278251391647,0.642,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
37431.8,1478.0,6.0,3.0,18757.93,0.0,0.331,7.0,0.0,1.9955186952931374,10.0,0.0,10.0,1.9954123182932078,1.324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45731.71,807.0,16.0,1.0,13131.07,0.0,0.188,6.0,0.0,3.482710091409154,7.0,0.0,7.0,3.482444884926748,0.376,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
21729.35,900.0,4.0,1.0,7836.83,0.0,0.184,8.0,0.0,2.7727218786167365,9.0,0.0,9.0,2.772368117195703,0.368,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12972.65,1179.0,11.0,1.0,15640.65,0.0,0.871,9.0,0.0,0.8294188540757578,10.0,0.0,10.0,0.8293658277739241,1.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
21748.45,1831.0,18.0,2.0,21048.66,0.0,0.86,8.0,0.0,1.033246296913913,10.0,0.0,10.0,1.0331972107863026,2.58,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36186.22,1936.0,17.0,2.0,7499.26,0.0,0.272,6.0,0.0,4.825305430135773,8.0,0.0,8.0,4.824662078381283,0.8160000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
502.26,1597.0,11.0,4.0,18302.24,0.0,0.034,4.0,0.0,0.027442542552168474,8.0,0.0,8.0,0.027441043225133906,0.17,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
29493.23,185.0,2.0,4.0,7878.57,1.0,0.869,9.0,0.0,3.743475021482325,13.0,0.0,13.0,3.7429999352756558,4.345,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30683.92,1312.0,3.0,4.0,29601.16,0.0,0.057,8.0,0.0,1.0365782962559575,12.0,0.0,12.0,1.036543279274215,0.28500000000000003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31902.53,389.0,14.0,1.0,21998.47,0.0,0.085,8.0,0.0,1.4502158559208889,9.0,0.0,9.0,1.4501499354302625,0.17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12139.0,174.0,14.0,1.0,18119.48,0.0,0.822,3.0,0.0,0.6699419630143911,4.0,0.0,4.0,0.6699049914792544,1.644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35716.93,1872.0,10.0,1.0,5252.69,0.0,0.817,9.0,0.0,6.799740704286757,10.0,0.0,10.0,6.7984464252744266,1.634,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4615.0,1519.0,1.0,0.0,17633.18,0.0,0.202,7.0,0.0,0.26172250269094965,7.0,0.0,7.0,0.26170766091760433,0.202,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10003.55,773.0,17.0,0.0,24033.64,0.0,0.038,1.0,0.0,0.41623116598234805,1.0,0.0,1.0,0.41621384801270167,0.038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
43879.63,624.0,2.0,1.0,22139.51,0.0,0.063,2.0,0.0,1.981960305354545,3.0,0.0,3.0,1.9818707879809454,0.126,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36949.22,1598.0,17.0,3.0,23362.95,0.0,0.453,2.0,0.0,1.5815305858207118,5.0,0.0,5.0,1.5814628947588059,1.812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
736.59,1800.0,13.0,4.0,9602.21,0.0,0.418,1.0,0.0,0.07671046561156235,5.0,0.0,5.0,0.07670247760904948,2.09,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12456.39,1394.0,5.0,2.0,9915.08,0.0,0.182,1.0,0.0,1.2563075638320618,3.0,0.0,3.0,1.256180869859864,0.546,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10759.6,182.0,1.0,4.0,16212.63,1.0,0.909,4.0,0.0,0.6636554340659104,8.0,0.0,8.0,0.6636145021195131,4.545,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13576.78,772.0,0.0,3.0,8431.88,0.0,0.552,7.0,0.0,1.6101723459062514,10.0,0.0,10.0,1.6099814061151116,2.208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12415.61,1210.0,7.0,0.0,3479.09,0.0,0.807,6.0,0.0,3.5686372011071863,6.0,0.0,6.0,3.5676117571672,0.807,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3173.19,1082.0,9.0,1.0,13887.54,0.0,0.104,7.0,0.0,0.2284918711305242,8.0,0.0,8.0,0.22847541930253287,0.208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
22974.08,1144.0,19.0,0.0,157.53,0.0,0.973,8.0,0.0,145.8393956706659,8.0,0.0,8.0,144.91944742320067,0.973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36650.04,1243.0,17.0,0.0,22846.67,0.0,0.81,8.0,0.0,1.604174262594943,8.0,0.0,8.0,1.6041040508725837,0.81,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30356.25,1793.0,19.0,3.0,22515.64,0.0,0.288,3.0,0.0,1.348229497362722,6.0,0.0,6.0,1.3481696203341174,1.152,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33659.94,1720.0,10.0,0.0,16602.28,0.0,0.021,7.0,0.0,2.0274287627964354,7.0,0.0,7.0,2.027306652661402,0.021,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4103.4,628.0,17.0,0.0,22453.81,0.0,0.165,6.0,0.0,0.18274849568959564,6.0,0.0,6.0,0.18274035718850434,0.165,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47576.96,674.0,15.0,4.0,18773.39,0.0,0.419,8.0,0.0,2.534276441282049,12.0,0.0,12.0,2.5341414554614023,2.0949999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41932.67,868.0,4.0,4.0,20953.91,0.0,0.003,3.0,0.0,2.0011859361808844,7.0,0.0,7.0,2.0010904365611686,0.015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40264.26,1188.0,6.0,3.0,2033.21,0.0,0.041,9.0,0.0,19.803296265511186,12.0,0.0,12.0,19.79356113675579,0.164,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41158.04,1685.0,21.0,1.0,26449.84,1.0,0.099,5.0,0.0,1.5560789781715125,6.0,0.0,6.0,1.556020149076551,0.198,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46638.89,1696.0,1.0,4.0,19353.54,0.0,0.81,2.0,0.0,2.409837683441892,6.0,0.0,6.0,2.4097131732399735,4.050000000000001,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27235.49,1306.0,10.0,0.0,18357.86,0.0,0.547,4.0,0.0,1.4835874116046206,4.0,0.0,4.0,1.483506601172404,0.547,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10054.09,565.0,12.0,2.0,11678.5,0.0,0.191,7.0,0.0,0.8609059382626194,9.0,0.0,9.0,0.8608322274069952,0.573,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30858.34,1616.0,19.0,4.0,941.25,0.0,0.264,1.0,0.0,32.78442496679947,5.0,0.0,5.0,32.74963120191032,1.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37156.93,646.0,23.0,2.0,27053.71,0.0,0.642,1.0,0.0,1.3734504435805663,3.0,0.0,3.0,1.3733996779119053,1.9260000000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36908.97,1697.0,15.0,1.0,29571.39,1.0,0.319,9.0,0.0,1.2481310482868746,10.0,0.0,10.0,1.2480888423289427,0.638,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26096.38,1488.0,13.0,0.0,24252.82,0.0,0.682,3.0,0.0,1.0760142531878767,3.0,0.0,3.0,1.0759698884546847,0.682,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3469.51,1894.0,6.0,4.0,27459.67,1.0,0.778,1.0,0.0,0.1263492969871816,5.0,0.0,5.0,0.12634469588688113,3.89,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18587.09,1349.0,6.0,1.0,3716.63,0.0,0.307,7.0,0.0,5.001060100144485,8.0,0.0,8.0,4.999714872109381,0.614,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
46042.29,1854.0,11.0,3.0,3947.39,0.0,0.367,7.0,0.0,11.663983036892732,10.0,0.0,10.0,11.661028925714026,1.468,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29243.22,1765.0,11.0,1.0,26400.23,1.0,0.05,2.0,0.0,1.1076880769599355,3.0,0.0,3.0,1.1076461210329973,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
26939.68,224.0,19.0,3.0,1819.43,0.0,0.82,8.0,1.0,14.806659228439676,11.0,0.0,11.0,14.798525623067077,3.28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13479.23,1363.0,0.0,3.0,2886.79,0.0,0.606,3.0,0.0,4.669279718995839,6.0,0.0,6.0,4.667662814816866,2.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18454.02,153.0,22.0,4.0,24523.74,1.0,0.888,3.0,0.0,0.7524961527075397,7.0,0.0,7.0,0.7524654695625723,4.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
44772.54,628.0,5.0,2.0,16753.54,0.0,0.189,5.0,0.0,2.672422664105616,7.0,0.0,7.0,2.6722631597167097,0.567,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33339.83,1017.0,7.0,3.0,11812.64,0.0,0.961,2.0,0.0,2.8223860203984885,5.0,0.0,5.0,2.822147111305237,3.844,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
39379.98,363.0,12.0,0.0,16648.11,0.0,0.707,4.0,0.0,2.365432472514898,4.0,0.0,4.0,2.365290396904099,0.707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22744.55,290.0,4.0,4.0,26374.56,0.0,0.197,2.0,0.0,0.8623669930417796,6.0,0.0,6.0,0.8623342973570987,0.9850000000000001,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31530.85,1355.0,23.0,3.0,22738.26,0.0,0.463,9.0,1.0,1.3866870200270383,12.0,0.0,12.0,1.386626037962537,1.852,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12456.76,1339.0,9.0,4.0,20779.06,1.0,0.699,6.0,0.0,0.5994862135245771,10.0,0.0,10.0,0.5994573644156946,3.4949999999999997,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35287.77,846.0,13.0,0.0,29308.88,0.0,0.017,1.0,1.0,1.2039958538163176,1.0,0.0,1.0,1.2039547756592657,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
21408.69,1879.0,23.0,4.0,15687.07,0.0,0.78,9.0,0.0,1.364734778387551,13.0,0.0,13.0,1.3646477865027373,3.9000000000000004,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
